REGION,YEAR,Month,Rainfall,Temperature,Month_Num,Time,Rainfall_lag_1,Rainfall_lag_2,Rainfall_lag_3,Rainfall_lag_12,Temperature_lag_1,Temperature_lag_2,Temperature_lag_3,Temperature_lag_12
Central,2018,MAY,0.429,33.83911111111111,5,340,0.0,0.0,0.0013333333333333,0.3863333333333333,30.047444444444444,28.60611111111111,26.79477777777778,33.306888888888885
Central,2018,JUN,0.6993333333333334,32.87444444444444,6,341,0.429,0.0,0.0,0.2983333333333334,33.83911111111111,30.047444444444444,28.60611111111111,34.471333333333334
Central,2018,JUL,2.89,31.24777777777778,7,342,0.6993333333333334,0.429,0.0,1.4683333333333335,32.87444444444444,33.83911111111111,30.047444444444444,32.708444444444446
Central,2018,AUG,2.081,30.151777777777777,8,343,2.89,0.6993333333333334,0.429,2.613,31.24777777777778,32.87444444444444,33.83911111111111,30.73755555555556
Central,2018,SEP,0.607,31.571,9,344,2.081,2.89,0.6993333333333334,0.6396666666666667,30.151777777777777,31.24777777777778,32.87444444444444,31.63133333333333
Central,2018,OCT,0.2963333333333333,31.31211111111111,10,345,0.607,2.081,2.89,0.096,31.571,30.151777777777777,31.24777777777778,30.507111111111108
Central,2018,NOV,0.0003333333333333,26.119222222222223,11,346,0.2963333333333333,0.607,2.081,0.0,31.31211111111111,31.571,30.151777777777777,26.351222222222223
Central,2018,DEC,0.0,23.421,12,347,0.0003333333333333,0.2963333333333333,0.607,0.0003333333333333,26.119222222222223,31.31211111111111,31.571,25.10333333333333
Central,2019,JAN,0.0,25.354222222222223,1,348,0.0,0.0003333333333333,0.2963333333333333,0.0,23.421,26.119222222222223,31.31211111111111,21.62555555555556
Central,2019,FEB,0.0023333333333333,25.67611111111111,2,349,0.0,0.0,0.0003333333333333,0.0013333333333333,25.354222222222223,23.421,26.119222222222223,26.79477777777778
Central,2019,MAR,0.0,27.458,3,350,0.0023333333333333,0.0,0.0,0.0,25.67611111111111,25.354222222222223,23.421,28.60611111111111
Central,2019,APR,0.0003333333333333,30.394,4,351,0.0,0.0023333333333333,0.0,0.0,27.458,25.67611111111111,25.354222222222223,30.047444444444444
Central,2019,MAY,0.044,34.233333333333334,5,352,0.0003333333333333,0.0,0.0023333333333333,0.429,30.394,27.458,25.67611111111111,33.83911111111111
